Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_NAEYC Valid Until,canonical_Program Name,canonical_Agency,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Email Address,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Name,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id 
97,0.98707420550859892,3177,Hull House Association - Orr Infant and Family Development Center,730 N Pulaski Road,60624,8261090,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60609,07/31/14,child care,,jenny seacat,half day/full day,399578,reneeboyd@hullhouse.org,yes,new city,,,,,8266260,1653 w 43rd st,dan valliere,yes,chicago commons association - paulo freire,,www.chicagocommons.org,chicago commons  association,child care,,new city,no,,,"2626it(child care it center), 3402ps(hs collaboration with c",42
16,0.99903207421302798,3178,Hull House Association - Parkway Community House,500 E 67th Street,60637,4931306,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60619,04/30/13,head start,,jaqueline carter,half day/full day,486671,cknighten@hullhouse.org,no,south shore,,,,,4931306,1300 e 75th st,cp,yes,salvation army,,www.adasmckinley.org,salvation army,child care,,woodlawn,no,,,"3263ps(hs collaboration with childcare & prek), 2637sa(schoo",39
168,0.99409775300459424,3179,Hull House Association - Uptown West,4520 N Beacon Street,60640,5613500,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,01/31/13,community partnerships,,patricia showers,half day/full day,724391,info@lakeshoreschoolschicago.com,no,uptown,,,,,5613500,4520 n beacon street,cp,yes,hull house association - uptown west / hull house,,,hull house association,child care,,uptown,no,,,"3409ps(hs collaboration with childcare & prek), 2518sa(schoo",129
293,0.24619392006986052,3180,Hull House Association Child Development,3212 N Broadway Street,60657,5345814,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
70,0.33333214869101846,3181,Human Resources Development Institute,222 S Jefferson Street,60661,4686959,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60627,gloria lawson,child care,,gloria lawson,half day/full day,274894,leola.clay@chicagoyouthcenters.org,yes,riverdale,,,,,4683055,941 e 132nd st,cp,yes,centers for new horizons - altgeld gardens ii early learning center,,www.cnh.org,centers for new horizons,child care,,riverdale,no,,,"4320it(child care it center), 7044ps(hs collaboration with c",131
274,0.74999931454658508,3182,Hyde Park Neighborhood Club,5480 S Kenwood Avenue,60615,6434062,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60615,elizabeth rogers,,,licia palmore,,280649,pflowers@cccsociety.org,no,hyde park,,,,,6430452,5467 s university avenue,pamela flowers-thomas,no,chicago child care society chicago child care society,,www.cccsociety.org,chicago child care society,child care,,,yes,,,,3088
59,0.1999997138977051,3183,Irving Park Early Learning Center,3023 W Montrose Avenue,60618,5397422,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60618,09/30/12,community partnerships,,,"8-11 hours, varies by facility",486945,info@kidwatchplus.com,,,,,,,5395431,3901 n. ridgeway,cp,,kidwatch plus,,,,child care,,irving park,,,,,2597
614,,3184,JCYS Lakeview Family Center,957 W Grace Street,60613,2812533,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,,3185,Jewish Child and Family Services,216 W Jackson Boulevard,60606,3574800,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,,3186,Jewish Child and Family Services - Joy Faith Knapp Children's Center,3145 W Pratt Boulevard,60645,4673700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,3187,Jewish Community Centers of Chicago,30 S Wells Street,60606,3574700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,3188,Jewish Community Centers of Chicago - Hyde Park,5200 S Hyde Park Boulevard,60615,7533080,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,3189,Jolly Fun House Playschool,7559 W Addison Street,60634,,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.45349631139210289,3190,Kennedy-King College,6301 S Halsted Street,60621,6025340,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,guadalupe pacias,community partnerships,,guadalupe pacias,"8-11 hours, varies by facility",27012,gpasillas@ccc.edu,no,englewood,,,,,6025481,710 w. 65th street building z,phyllis daniels-ward,yes,board trustees-city colleges of chicago kennedy-king college,,www.ccc.edu,board trustees-city colleges of chicago,child care,,greater grand crossing,no,,,"7048ps(hs collaboration with childcare & prek), 4384ps(child",3191
269,0.47714332171848839,3191,Kennedy-King College,6800 S Wentworth Avenue,60621,6025340,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,guadalupe pacias,community partnerships,,guadalupe pacias,"8-11 hours, varies by facility",27012,gpasillas@ccc.edu,no,englewood,,,,,6025481,710 w. 65th street building z,phyllis daniels-ward,yes,board trustees-city colleges of chicago kennedy-king college,,www.ccc.edu,board trustees-city colleges of chicago,child care,,greater grand crossing,no,,,"7048ps(hs collaboration with childcare & prek), 4384ps(child",3191
134,0.99150263766447699,3192,Kenyatta's Day Care,2334 E 75th Street,60649,2213777,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60649,07/31/14,community partnerships,,brenda owens,"8-11 hours, varies by facility",592567,weecarekids@sbcglobal.net,no,south chicago,,,,,2213777,2334 e 75th st,scott perkins,yes,kenyatta's day care,,www.henryboothhouse.org,henry booth house,child care,,south shore,no,,,,2993
620,,3193,Kids Hope United,111 E Wacker Drive,60601,9226733,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.74995770305395126,3194,Kids Hope United - Harris Child Development Center,6200 S Drexel Avenue,60637,3245612,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60619,08/01/16,child care,,gina thomas,extended day,726339,thomag836@ameritech.net,no,greater grand crossing,,,,,3244430,7239 s dobson,scott perkins,yes,south shore united methodist south shore united child care center,,www.henryboothhouse.org,henry booth house,child care,,,no,,,,2922
13,0.086737600357636113,3195,Kids Hope United - Kids Hope Child Development Center,5244 N Lakewood Avenue,60640,9070278,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,09/30/12,community partnerships,,judi gibian-mennenga,half day/full day,486800,rsajous@apcc-chgo.org,no,uptown,,,bridgeport and rogers park communities; serves children ages 3-5,,8783210,4848 n winthrop avenue,cp,yes,ywca northside,,www.ccc.edu,lutheran social services of illinois,child care,--,uptown,no,,30,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",21
59,0.92498811483383181,3196,Kidwatch Plus,3901 N Ridgeway Avenue,60618,5395431,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60618,09/30/12,community partnerships,,,"8-11 hours, varies by facility",486945,info@kidwatchplus.com,,,,,,,5395431,3901 n. ridgeway,cp,,kidwatch plus,,,,child care,,irving park,,,,,2597
252,0.999987,3197,Kinara Community Services Day Care Center,6201 S Sangamon Street,60621,3710720,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,,,,,,,,,,,,,,3710720,6201 s sangamon street,,,kinara community services day care center,,,,child care,,,,,,,3197
31,0.99999833106994629,3198,Kinder Care Kiddy College,7536 S Stewart,60620,2243569,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60620,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,2243811,7120 s. calumet ave.,,,archdiocese of chicago - st. columbanus school,,,,child care,,,,,,,436
621,,3199,KinderCare,1501 S State Street,60605,9131557,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.11111111111111116,3200,Korean American Community Services,4300 N California Avenue,60618,5835501,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60618,hye k. choi,child care,,hye k. choi,half day/full day,585396,hchoi@kacschicago.org,yes,irving park,,,,,5838281,4300 n california,in chul choi,yes,korean american community services - korean american community services,,www.kacschicago.org,korean american community services,child care,,north park,no,,,"7131ps(hs collaboration with childcare & prek), 2808sa(schoo",123
622,,3201,Lake Shore Preparatory School,300 W Hill Street,60610,2662020,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.99247257276014844,3202,Lake Shore School,5611 N Clark Street,60660,5616707,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,01/31/13,community partnerships,,patricia showers,half day/full day,724391,info@lakeshoreschoolschicago.com,no,uptown,,,,,5613500,4520 n beacon street,cp,yes,hull house association - uptown west / hull house,,,hull house association,child care,,uptown,no,,,"3409ps(hs collaboration with childcare & prek), 2518sa(schoo",129
623,,3203,LaSalle Street Cycle,735 W Division Street,60610,6642880,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.999642,3204,Laurance Armour Day School,2150 W Harrison Avenue,60612,9426501,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60612,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,9426501,2150 w. harrison st.,,,laurance armour school,,,,child care,,,,,,,286
624,,3205,Literacy Chicago,17 N State Street,60602,8701100,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.99999990065892541,3206,Little Angels Day Care Center,6407 N Maplewood,60645,3389770,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60645,angela perry,,,angela perry,,,,no,rogers park,,,,,3386755,6921 n ridge,dan valliere,yes,chicago commons  association panda montessori,,www.chicagocommons.org,chicago commons association,child care,,rogers park,no,,,,1462
178,0.39999984502792363,3207,Little Harvard Academy,2708 W Peterson Avenue,60659,9731500,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60626,azieb gebrehiiwet,community partnerships,,azieb gebrehiiwet,"8-11 hours, varies by facility",486830,eotfuture@gmail.com,no,rogers park,,,,,9730771,6969 n. ravenswood avenue suite a,dan valliere,yes,eyes on the future,,www.chicagocommons.org,chicago commons association,child care,,,no,,,,1946
234,0.99999998013178504,3208,Little People Day Care School,7428 N Rogers Avenue,60626,7612305,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60645,,,,,,,,,,,,,,7612300,2800 w north shore avenue,,,little people day care school,,,,child care,,,,,,,3222
117,0.29465,3209,Loyola University Chicago - Preschool/Day Care,1052 W Loyola Avenue,60626,5083444,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60626,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,5083440,1052 w. loyola ave,,,loyola university chicago,,,,child care,,,,,,,223
124,0.9384639710187912,3210,Lutheran Day Nursery School,1802 N Fairfield Avenue,60647,4864222,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60647,08/01/16,community partnerships,,,"8-11 hours, varies by facility",602295,ldn1802@sbcglobal.net,,,,,,,4864222,1802 n. fairfield,celena roldan,,lutheran day nursery,,www.eriehouse.org,erie neighborhood house,child care,,logan square,,,,,265
283,0.99999354779720306,3211,Lutheran Family Mission - North Avenue,5251 W North Avenue,60639,6372344,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60707,doris gadberry,,,doris gadberry,,722491,mbauer@stwilliamschool.org,no,austin,,,,,6371708,7012 w north ave,dan valliere,yes,chicago commons  association my precious little angels,,www.chicagocommons.org,chicago commons association,child care,,austin,no,,,,1953
324,0.66666666666666674,3212,Lutheran Family Mission Family Center,4920 W Madison Street,60644,2872921,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,,,,,,,,no,austin,,,,,9214960,4920 w madison,scott perkins,yes,henry booth house west austin,,www.henryboothhouse.org,henry booth house,child care,,austin,no,,,,2217
327,0.33333208163579309,3213,Lutheran Social Services - North Austin,1500 N Mason Avenue,60651,6354600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60660,deloris mcdowell,,,deloris mcdowell,,,,no,rogers park,,,,,6354600,1754 w devon avenue,john schnier,yes,lutheran social services of illinois rogers park,,www.lssi.org,lutheran social services of illinois,child care,,,no,,,7134ps(hs collaboration with childcare & prek),3214
327,0.99998933076858521,3214,Lutheran Social Services - Rogers Park,1754 W Devon Avenue,60660,6354600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60660,deloris mcdowell,,,deloris mcdowell,,,,no,rogers park,,,,,6354600,1754 w devon avenue,john schnier,yes,lutheran social services of illinois rogers park,,www.lssi.org,lutheran social services of illinois,child care,,,no,,,7134ps(hs collaboration with childcare & prek),3214
13,0.34768185667369678,3215,Lutheran Social Services - Winthrop Children's Center,4848 N Winthrop Avenue,60640,8783210,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,09/30/12,community partnerships,,judi gibian-mennenga,half day/full day,486800,rsajous@apcc-chgo.org,no,uptown,,,bridgeport and rogers park communities; serves children ages 3-5,,8783210,4848 n winthrop avenue,cp,yes,ywca northside,,www.ccc.edu,lutheran social services of illinois,child care,--,uptown,no,,30,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",21
213,0.49988666176795959,3216,Luv N Care Day School,5776 N Lincoln Avenue,60659,7459591,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60639,anndrella lee,head start,,lisa collins,half day/full day,,,no,austin,,,,,7458054,6100 w north avenue,mario garcia,yes,onward neighborhood house lee's cuddles n care,,www.onwardhouse.org,onward neighborhood house,child care,,,no,,,,1857
625,,3217,Lydia Home Association - Lydia Learn and Care,4300 W Irving Park Road,60641,7361447,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.88816988468170166,3218,Malcolm X College,1900 W Van Buren Street,60612,8507300,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60612,aisha ruther,child care,,ereyne weekes,extended day,277294,aruther@ccc.edu,no,near west side,,,,,8507000,1900 w van buren,phyllis daniels-ward,yes,board trustees-city colleges of chicago - malcolm x college,,www.ccc.edu,board trustees-city colleges of chicago,child care,,near west side,no,,,"7025ps (hs collaboration with childcare & prek), 4385ps(chil",57
330,0.97595278918743134,3219,Marcy Newberry Association,1073 W Maxwell Street,60608,8297555,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60608,vernon lyle,school age,,vernon lyle,part day/full day,,,yes,near west side,,,,,8297555,1073 w maxwell,gertrude ricks,no,marcy newberry association,,www.marcy-newberry.org,marcy newberry association,child care,,,no,,,2753sa(school age (sa)),3323
7,0.67614048719406128,3220,Marcy Newberry Association - Ashland Community Center,1440 S Ashland Avenue,60608,6662036,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60608,09/30/14,state pre-kindergarten,,migdalia young,half day/full day,405263,arroyoe@chicagocommons.org,yes,lower west side,,,,,6663883,1814 s paulina street,cp,yes,chicago commons association - guadalupano family center,,www.chicagocommons.org,chicago commons  association,child care,,near west side,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",14
329,0.9606680631637573,3221,Marcy Newberry Association - Austin Town Hall,5610 W Lake Street,60644,2611505,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,marsha ballenger,community partnerships,,marsha ballenger,"8-11 hours, varies by facility",,,no,austin,,,,,2611505,5610 w lake,gertrude ricks,yes,marcy newberry association austin town hall,,www.marcy-newberry.org,marcy newberry association,child care,,austin,no,,,"7028ps(hs collaboration with childcare & prek), 4155ps(child",2230
234,1.0,3222,Marcy Newberry Association - Marcy Center,1539 S Springfield Avenue,60623,7612300,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60645,,,,,,,,,,,,,,7612300,2800 w north shore avenue,,,little people day care school,,,,child care,,,,,,,3222
248,0.99765,3223,Marcy Newberry Association - North Austin Headstart,1256 N Waller Avenue,60651,2611700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,,,,,,,,,,,,,,2612252,415 s kilpatrick avenue,,,habilitative systems,,,,child care,,,,,,,3161
626,,3224,Marcy Newberry Association - Rockwell Center,2540 W Jackson Boulevard,60612,6662931,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,3225,Marillac Social Center,2114 W 22nd Place,60612,7227440,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,0.99320034682750702,3226,Marillac Social Center Supportive Services,212 S Francisco Avenue,60612,7227440,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60612,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,7227440,212 s. francisco ave,cp,,marillac social center,,,,child care,,east garfield park,,,,,3226
36,0.44444336824946928,3227,Mary Craine Center,1545 W Morse Avenue,60626,2621390,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60645,01/31/13,child care,,guadalupe herrera,half day/full day,557795,,no,rogers park,,,,,2628300,2424 w touhy avenue,cp,yes,ymca high ridge,,www.marycrane.org,mary crane league,child care,,rogers park,no,,,4270ps(hs collaboration with childcare & prek),52
43,0.99999994039535522,3228,Mary Crane Center North,2905 N Leavitt Street,60618,9753322,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60618,,child care,,,extended day,,,,,,,,,9753322,2905 n leavitt st,,,mary crane league - mary crane - north,,,,child care,,,,,,,88
41,0.99386134147644045,3229,Mary Crane Family and Day Care Center,2905 N Clybourn Avenue,60618,3485528,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60618,,child care,,jennifer jones,half day/full day,,,no,north center,,,,,3485528,2905 n leavitt,cp,yes,mary crane,,,mary crane league,child care,,north center,yes,,,"4145it(child care it center), 4236ps(hs collaboration with c",86
628,,3230,McKinney's Home Day Care Center,1109 N Laramie Avenue,60651,3791685,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.999987,3231,Metropolitan Family Services - Calumet Center,235 E 103rd Street,60628,3713600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,,,,,,,,,,,,,,3710720,6201 s sangamon street,,,kinara community services day care center,,,,child care,,,,,,,3197
333,0.99744657013151383,3232,Metropolitan Family Services Children's Center,3215 W 63rd Street,60629,8842350,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60629,08/01/16,child care,,joanne williams,half day/full day,722978,valdivig@metrofamily.org,no,ashburn,,,,,8842350,3215 w 63rd st,gertrude ricks,yes,metropolitan family services,,www.marcy-newberry.org,marcy newberry association,child care,,,no,,,"4331it(child care it center), 3783ps(hs collaboration with c",1831
629,,3233,Near the Pier Development Center,540 N Lake Shore Drive,60611,5272223,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.97844287753105164,3234,New Concept School,7825 S Ellis Avenue,60619,6519599,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,6519599,7825 s ellis avenue,,,new concept,,,,child care,,,,,,,3043
102,0.92547104756037391,3235,New Pisgah Day Care Center,8130 S Racine Avenue,60620,8735392,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60620,mr. s. smith,community partnerships,,mr. s. smith,"8-11 hours, varies by facility",,,no,auburn gresham,,,,,8735392,8130 s racine,scott perkins,yes,henry booth house - new pisgah,,www.henryboothhouse.org,henry booth house,child care,,,no,,,,455
337,0.87533295154571533,3236,North Avenue Day Nursery,2001 W Pierce Street,60622,3424499,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60622,steve koll,community partnerships,,steve koll,half day/full day,274678,steven@nadnkids.org,yes,west town,,,,,3424499,2001 w pierce,cp,yes,north avenue,,www.nadnkids.org,north avenue day nursery,child care,,west town,no,,,"3270ps(hs collaboration with childcare & prek), 2742ps(child",60
176,0.999998,3237,Northshore Academy for Children,6711 N Sheridan Road,60626,7434744,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60626,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,7431118,6759 n. greenview,,,lake shore schools - greenview,,,,child care,,,,,,,426
111,0.88857867320378625,3238,Olive-Harvey College,10001 S Woodlawn Avenue,60628,2916700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60628,tiffany carter,child care,,tiffany carter,extended day,278168,tcarter63@ccc.edu,no,pullman,,,,,2916100,10001 s woodlawn,phyllis daniels-ward,yes,board trustees-city colleges of chicago - olive-harvey college,,www.ccc.edu,board trustees-city colleges of chicago,child care,,pullman,no,,,7056ps(hs collaboration with childcare & prek),5
6,0.94706641137599945,3239,Onward Neighborhood House,600 N Leavitt Street,60612,6666726,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60612,01/31/13,community partnerships,,darica charles,"8-11 hours, varies by facility",511442,mlarson@onwardhouse.org,no,west town,,,,,6666726,600 n leavitt street,cp,yes,onward neighborhood house,,,onward neighborhood house,child care,,west town,no,,,"2744it(child care it center), 3272ps(hs collaboration with c",1861
630,,3240,Onward Neighborhood House - After School,2158 W Ohio Street,60612,2437920,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.0,3241,Our Lady of Guadalupe Early Childhood Center,9129 S Burley Avenue,60617,9785320,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60617,damita collins,state pre-kindergarten,,damita brown,half day/full day,,,no,south deering,,,,,9785320,9129 s burley avenue,"george jones, jr.",yes,catholic charities of the archdiocese of chicago - our lady of guadalupe,,www.adasmckinley.org,ada s. mckinley community services,child care,,,no,,,7051ps(hs collaboration with childcare),190
45,0.51612631159444011,3242,Our Lady of Lourdes Early Childhood Center,1449 S Keeler Avenue,60623,5213126,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60623,09/01/15,state pre-kindergarten,,jolene martin,half day/full day,486936,walkerr@crcl.net,no,north lawndale,,,,,5211196,2653 w ogden,cp,yes,gads hill center,,www.catholiccharities.net,carole robertson center for learning,child care,,north lawndale,no,,,"5931ps(hs collaboration with childcare homes), 5931ip(ehs co",32
35,0.99838901417596004,3243,Our Lady of Tepeyac Early Childhood Center,2414 S Albany Avenue,60623,2775888,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
349,0.99999457597732544,3244,Progressive Community Center,56 E 48th Street,60615,9246564,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60615,11/01/15,,,,,725776,corrsholdings77@yahoo.com,,,,,,,9243090,112 east 51 street,,,brite new mind daycare center inc,,,,child care,,,,,,,2878
631,,3245,Resurrection Child Care Center,7435 W Talcott Avenue,60631,7925253,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1.0,3246,Resurrection Day Care Center,1849 N Hermitage Avenue,60622,3847142,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60651,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,3848118,1305 n. hamlin,cp,,first congregational church dc,,,,child care,,humboldt park,,,,,2509
268,0.99993888139724729,3247,Richard J. Daley College,7500 S Pulaski Road,60652,8387803,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60652,marcey reyes,community partnerships,,maria sanchez,"8-11 hours, varies by facility",,,no,west lawn,,,,,8387562,7500 s. pulaski,cp,yes,city colleges daley,,www.ccc.edu,board trustees-city colleges of chicago,child care,,west lawn,no,,,4387ps(child care ps center & state pre-k),2425
13,0.043478256982305785,3248,Rogers Park Montessori School,1800 W Balmoral Avenue,60640,2711700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,09/30/12,community partnerships,,judi gibian-mennenga,half day/full day,486800,rsajous@apcc-chgo.org,no,uptown,,,bridgeport and rogers park communities; serves children ages 3-5,,8783210,4848 n winthrop avenue,cp,yes,ywca northside,,www.ccc.edu,lutheran social services of illinois,child care,--,uptown,no,,30,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",21
92,0.99999526143074036,3249,Roseland Christian Ministries Center,10858 S Michigan Avenue,60628,2645665,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60628,rosalyn patton,,,olivia ramsey,,,,no,west pullman,,,,,2645171,12803 s halsted,"george jones, jr.",yes,ada s. mckinley  community services children's center (halsted),,www.adasmckinley.org,ada s. mckinley community services,child care,,,no,,,,1389
287,0.99997836351394653,3250,Ruthie Ann's Day Care Center,423 S Central Park Avenue,60624,7222827,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60612,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,7227440,212 s. francisco ave,cp,,marillac social center,,,,child care,,east garfield park,,,,,3226
632,,3251,Saint Bronislava Early Childhood Center,8716 S Colfax Avenue,60617,6557305,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,,3252,Saint Paul's House and Health Care Center - Byron,2815 W Byron Street,60618,5838385,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.0,3253,Salvation Army - Child Care,1515 W Monroe Street,60607,7332533,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60608,05/01/16,,,,,274925,elhogardelnino@gmail.com,,,,,,,7335584,1710 south loomis street,,,el hogar del nino,,,,child care,,,,,,,2911
79,0.9986053928732872,3254,Salvation Army - Columbus Park School,500 S Central Avenue,60644,9214162,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,felice lewis,child care,,felice lewis,half day/full day,395893,felice_lewis@usc.salvationarmy.org,no,austin,,,,,9214162,500 s central,claudia rowland,yes,salvation army columbus park,,www.usc.salvationarmy.com,salvation army,child care,,austin,no,,,7017ps(hs collaboration with childcare & prek),2259
